id,eventID,site,locationID,geodeticDatum,decimalLatitude,decimalLongitude,countryCode,coordinateUncertaintyInMeters,eventDate,date_emailed_to_DMR,BOD_date,air_temp,water_temp,weather,rainfall_mm,wind_direction,wind_speed_knots,water_surface,water_current,tide_stage,tide_height,monitor_names,eventRemarks,salinity_ppt,DO1_ppm,DO2_ppm,DOavg_ppm,DO1_day5_ppm,DO2_day5_ppm,DO2_day5_avg,bod,transparency_depth_mean,sampling_method,minimumDepthInMeters,maximumDepthInMeters,Alexandrium,Ceratium,Chaetoceros_spp,Chaetoceros_socialis,Coscinodiscus,Dictyocha,Ditylum,Dinophysis_spp,Eucampia,Gonyaulax,Guinardia,Gymnodinium,Gyrosigma,Licmophora,Leptocylindrus,Melosira,Navicula,Nitzschia,Phaeocystis,Pleurosigma,Prorocentrum_spp,Prorocentrum_lima,Protoperidinium,Pseudo_nitzschia_small,Pseudo_nitzschia_large,Pseudo_nitzchia_spp,Rhizosolenia,Thalassionema,Thalassiosira,Other_phytoplankton,total_phytoplankton,too_numerous_to_count_grid_num
MDIBL-habs_22G_2011-05-31T20:00:00UTC,22G_2011-05-31T20:00:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-05-31T20:00:00UTC,NA,NA,22,15,NA,NA,135,NA,NA,NA,NA,NA,Disney J|May M,"NA|Transparecy: Secchi disk hit bottom",31,8.5,9,8.75,NA,NA,NA,NA,2.8,Filter,0.5,NA,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-06-03T14:10:00UTC,22D_2011-06-03T14:10:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-06-03T14:10:00UTC,2011-06-03,NA,18,11,NA,NA,315,NA,NA,NA,NA,NA,Van Gorder J,"NA|NA",33,8.4,8.4,8.4,NA,NA,NA,NA,2.3,Filter,0.5,NA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-06-08T18:45:00UTC,23A_2011-06-08T18:45:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-06-08T18:45:00UTC,2011-06-08,NA,18,12,Clear,NA,225,NA,Ripple,NA,NA,NA,Shultz K,"NA|NA",32,10.2,10.3,10.25,NA,NA,NA,NA,3.05,Filter,0.5,NA,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2011-06-09T17:45:00UTC,22G_2011-06-09T17:45:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-06-09T17:45:00UTC,2011-06-09,NA,29,19,NA,NA,999,NA,NA,NA,NA,NA,Van Gorder J,"NA|NA",31,9,9,9,NA,NA,NA,NA,2.9,Filter,0.5,NA,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,NA
MDIBL-habs_22D_2011-06-09T20:00:00UTC,22D_2011-06-09T20:00:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-06-09T20:00:00UTC,2011-06-09,NA,19,10.5,NA,NA,135,NA,NA,NA,NA,NA,Brett A,"Thalassiosira Common. Pseudo-nitzschia present. Cylindrotheca rare. Pseudonitzschia too numerous to count, not zero.|NA",33,10.2,10.4,10.3,NA,NA,NA,NA,2.525,Filter,0.5,NA,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-06-13T14:40:00UTC,23A_2011-06-13T14:40:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-06-13T14:40:00UTC,2011-06-22,NA,NA,9,NA,NA,225,NA,NA,NA,NA,NA,Disney J,"NA|NA",30,8,8,8,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2011-06-13T18:00:00UTC,22G_2011-06-13T18:00:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-06-13T18:00:00UTC,2011-06-13,NA,14,11,NA,NA,90,NA,NA,NA,NA,NA,Van Gorder J,Pseudonitzchia to numerous to count|Transparancy hit bottom at 2.7,NA,9.35,9.5,9.425,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-06-16T17:25:00UTC,23A_2011-06-16T17:25:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-06-16T17:25:00UTC,NA,NA,18,10.5,NA,NA,225,NA,NA,NA,NA,NA,Shultz K,Pseudonitzchia to numerous to count|NA,32,9.2,9.4,9.3,NA,NA,NA,NA,5,Filter,0.5,NA,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-06-18T17:33:00UTC,22D_2011-06-18T17:33:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-06-18T17:33:00UTC,2011-06-18,NA,19.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,Brett A,"Pseudonitzschia TNTC/Present, not zero. Thalassiosira rare. Dinophysis rare.|NA",33,9.6,9.7,9.65,NA,NA,NA,NA,4.525,Filter,0.5,NA,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-06-21T18:05:00UTC,23A_2011-06-21T18:05:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-06-21T18:05:00UTC,2011-06-22,NA,22.5,12,NA,NA,90,NA,NA,NA,NA,NA,Shultz K,"NA|NA",32,8,8.2,8.1,NA,NA,NA,NA,3.8,Filter,0.5,NA,19,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2011-06-24T14:14:00UTC,22G_2011-06-24T14:14:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-06-24T14:14:00UTC,NA,NA,16,13,NA,NA,NA,NA,NA,NA,NA,NA,Disney J,D.O. 3: 8.7|Transparency disk hit bottom >3.3meters,33,8.8,8.6,8.7,NA,NA,NA,NA,NA,Filter,0.5,NA,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-06-26T21:55:00UTC,22D_2011-06-26T21:55:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-06-26T21:55:00UTC,2011-06-26,NA,15,12,Partly Cloudy,NA,135,NA,Ripple,NA,NA,NA,Brett A|Garland M,All species rare.|NA,33,8.9,9,8.95,NA,NA,NA,NA,2.58,Filter,0.5,NA,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-06-29T13:55:00UTC,22D_2011-06-29T13:55:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-06-29T13:55:00UTC,2011-06-29,NA,16.5,12.5,NA,NA,90,NA,NA,NA,NA,NA,Evankow A,"Some of the Dinophysis looked worn out… the case was intact but the specimen was not healthy. In some cases, there were no visible organelles inside the outer case|thin film of oil on water's surface. The weather was foggy. D.O. 3: 8.5, Ascending Transp: 2.90 m Descending Transp: 3.45 m",33,8.2,9,8.56,NA,NA,NA,NA,3.17,Filter,0.5,NA,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-07-01T15:40:00UTC,23A_2011-07-01T15:40:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-07-01T15:40:00UTC,2011-07-02,NA,23,12,NA,NA,225,NA,NA,NA,NA,NA,Shultz K,"NA|NA",34,9.2,8.5,8.85,NA,NA,NA,NA,3.315,Filter,0.5,NA,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
MDIBL-habs_22G_2011-07-01T18:25:00UTC,22G_2011-07-01T18:25:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-07-01T18:25:00UTC,2011-07-02,NA,25.5,17,Clear,NA,0,NA,NA,NA,NA,NA,Evankow A,"DO 3: 8.2, There were many dinoflagellates. We counted 6 Alexandrium, but there were many look-alike phytoplankton in the sample.One Alexandrium-like phytoplankton was nearly always ""paired"" with a grayish Protoperidinium-like spp. (see photos)|Trillium volunteered today.",34,8.6,8.6,8.47,NA,NA,NA,NA,3.3,Filter,0.5,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA
MDIBL-habs_23A_2011-07-07T03:59:59UTC,23A_2011-07-07T03:59:59UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-07-07T03:59:59UTC,2011-07-06,NA,19,13,Clear,0,90,NA,Ripple,NA,In,NA,Shultz K,"NA|NA",32,8.8,8.8,8.8,NA,NA,NA,NA,3.625,Filter,0.5,NA,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2011-07-08T17:35:00UTC,22G_2011-07-08T17:35:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-07-08T17:35:00UTC,2011-07-08,NA,30.5,16,NA,NA,225,NA,NA,NA,NA,NA,Pappas J,"NA|D.O bottles were jostled before they were fixed.",32,7.2,7,7.1,NA,NA,NA,NA,3.425,Filter,0.5,NA,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-07-10T21:40:00UTC,22D_2011-07-10T21:40:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-07-10T21:40:00UTC,2011-07-10,NA,23,14,NA,NA,270,NA,NA,NA,NA,NA,Brett A|Garland M,Dinophysis Rare. Dactyliosolen spp. Rare. Cylindrotheca Rare.|NA,33,8.9,9,8.95,NA,NA,NA,NA,2.35,Filter,0.5,NA,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,NA
MDIBL-habs_23A_2011-07-14T15:58:00UTC,23A_2011-07-14T15:58:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-07-14T15:58:00UTC,2011-07-14,NA,19,13,NA,NA,0,NA,NA,NA,NA,NA,Shultz K,"NA|NA",NA,8.8,9,8.9,NA,NA,NA,NA,3.6,Filter,0.5,NA,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,NA
MDIBL-habs_22G_2011-07-15T17:21:00UTC,22G_2011-07-15T17:21:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-07-15T17:21:00UTC,2011-07-15,NA,22,16,NA,NA,35,NA,NA,NA,NA,NA,Pappas J,"NA|NA",33,8.5,8.8,8.65,NA,NA,NA,NA,3.925,Filter,0.5,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-07-16T14:37:00UTC,22D_2011-07-16T14:37:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-07-16T14:37:00UTC,2011-07-16,NA,25,14,NA,NA,35,NA,NA,NA,NA,NA,not_recorded,All phytoplankton rare. Dominant species 1: Dactylisolen spp. Dominant species 2: Licmophora spp.|NA,33,8.6,8.8,8.7,NA,NA,NA,NA,4.4,Filter,0.5,NA,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-07-19T17:44:00UTC,23A_2011-07-19T17:44:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-07-19T17:44:00UTC,2011-07-19,NA,30,13,Clear,NA,90,NA,NA,NA,NA,NA,Shultz K,"NA|NA",32,9,9,9,NA,NA,NA,NA,3.5,Filter,0.5,NA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2011-07-22T17:05:00UTC,22G_2011-07-22T17:05:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-07-22T17:05:00UTC,2011-07-22,NA,35,17,NA,NA,225,NA,NA,NA,NA,NA,Pappas J,We had to redo the DO because one bottle in the first batch wouldn't clear.|NA,33,7.9,6.8,7.35,NA,NA,NA,NA,3.05,Filter,0.5,NA,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-07-24T21:27:00UTC,22D_2011-07-24T21:27:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-07-24T21:27:00UTC,2011-07-24,NA,22,18,NA,NA,0,NA,NA,NA,NA,NA,Garland M,other: Licmophora|NA,33,9,9,9,NA,NA,NA,NA,3.4,Filter,0.5,NA,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-07-29T15:30:00UTC,23A_2011-07-29T15:30:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-07-29T15:30:00UTC,NA,NA,17.5,14,Partly Cloudy,NA,225,NA,NA,NA,NA,NA,not_recorded,"NA|NA",32,9,9.2,NA,NA,NA,NA,NA,2.45,Filter,0.5,NA,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2011-07-29T17:12:00UTC,22G_2011-07-29T17:12:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-07-29T17:12:00UTC,2011-07-29,NA,25,15,NA,NA,225,NA,NA,NA,NA,NA,Pappas J,DO took a while to settle; this may explain the difference in levels.|NA,33,7,8,7.5,NA,NA,NA,NA,2.04,Filter,0.5,NA,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-07-31T15:03:00UTC,22D_2011-07-31T15:03:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-07-31T15:03:00UTC,2011-07-31,NA,27,18,NA,NA,35,NA,NA,NA,NA,NA,Garland M,"NA|NA",33,7.4,7.4,7.4,NA,NA,NA,NA,3.25,Filter,0.5,NA,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-08-04T17:51:00UTC,23A_2011-08-04T17:51:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-08-04T17:51:00UTC,2011-08-04,NA,18,15,NA,NA,90,NA,NA,NA,NA,NA,Shultz K,"NA|NA",32,8.8,8.8,8.8,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,NA
MDIBL-habs_22G_2011-08-04T19:15:00UTC,22G_2011-08-04T19:15:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-08-04T19:15:00UTC,2011-08-04,NA,20,15,NA,NA,270,NA,NA,NA,NA,NA,Pappas J,No second D.O test taken.|NA,33,6.8,NA,6.8,NA,NA,NA,NA,2.4,Filter,0.5,NA,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-08-06T20:07:00UTC,22D_2011-08-06T20:07:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-08-06T20:07:00UTC,2011-08-06,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,Brett A,All dominant species rare.|NA,33,7.8,7.6,7.7,NA,NA,NA,NA,2.8,Filter,0.5,NA,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,NA
MDIBL-habs_23A_2011-08-11T14:50:00UTC,23A_2011-08-11T14:50:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-08-11T14:50:00UTC,2011-08-11,NA,15,13,NA,NA,90,NA,NA,NA,NA,NA,not_recorded,All dominant species were Rare|NA,NA,8.2,8.5,8.35,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2011-08-12T13:00:00UTC,22G_2011-08-12T13:00:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-08-12T13:00:00UTC,2011-08-12,NA,21,15,NA,NA,315,NA,NA,NA,NA,NA,not_recorded,"NA|NA",33,6.4,6,6.2,NA,NA,NA,NA,3.42,Filter,0.5,NA,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-08-18T16:45:00UTC,23A_2011-08-18T16:45:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-08-18T16:45:00UTC,2011-08-18,NA,23.5,15,NA,NA,135,NA,NA,NA,NA,NA,Shultz K,"NA|NA",33,7.8,8,7.9,NA,NA,NA,NA,2.95,Filter,0.5,NA,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-08-18T18:04:00UTC,22D_2011-08-18T18:04:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-08-18T18:04:00UTC,NA,NA,20.5,16,NA,NA,90,NA,NA,NA,NA,NA,Brett A,TNTC= pseudonitzchia|NA,33,8.8,8.8,8.8,NA,NA,NA,NA,3.75,Filter,0.5,NA,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,0,0,0,NA
MDIBL-habs_22G_2011-08-19T17:00:00UTC,22G_2011-08-19T17:00:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-08-19T17:00:00UTC,2011-08-19,NA,20,19,NA,NA,0,NA,NA,NA,NA,NA,Pappas J,"NA|NA",34,7.6,7.4,7.5,NA,NA,NA,NA,2.825,Filter,0.5,NA,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2011-08-23T18:58:00UTC,22G_2011-08-23T18:58:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-08-23T18:58:00UTC,2011-08-24,NA,22.5,17.5,NA,NA,270,NA,NA,NA,NA,NA,Cserr T,Pseudonitzchia 75% Scrupsiella 1-10%|NA,33,8.1,7.7,7.9,NA,NA,NA,NA,3.475,Filter,0.5,NA,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,NA
MDIBL-habs_23A_2011-08-25T13:15:00UTC,23A_2011-08-25T13:15:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-08-25T13:15:00UTC,NA,NA,19,15,NA,NA,90,NA,NA,NA,NA,NA,Shultz K,"NA|NA",33,8.4,8.2,8.3,NA,NA,NA,NA,2.45,Filter,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,NA
MDIBL-habs_23A_2011-08-30T16:00:00UTC,23A_2011-08-30T16:00:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-08-30T16:00:00UTC,NA,NA,20,15,NA,NA,90,NA,NA,NA,NA,NA,not_recorded,"NA|NA",33,7.8,8,7.9,NA,NA,NA,NA,2.6,Filter,0.5,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2011-09-08T16:00:00UTC,22G_2011-09-08T16:00:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-09-08T16:00:00UTC,NA,NA,22,16,NA,NA,0,NA,NA,NA,NA,NA,Cserr T,"NA|The transparecy secchi disc was still visible when it hit the bottom.",33,7.8,7.6,7.7,NA,NA,NA,NA,4.1,Filter,0.5,NA,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,NA
MDIBL-habs_23A_2011-09-09T14:20:00UTC,23A_2011-09-09T14:20:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-09-09T14:20:00UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shultz K,"NA|NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2011-09-09T19:45:00UTC,22D_2011-09-09T19:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-09-09T19:45:00UTC,2011-09-09,NA,23,16,NA,NA,270,NA,NA,NA,NA,NA,Miller M,Pseudonitzchia were TNTC|NA,34,7.7,7.8,7.75,NA,NA,NA,NA,1.9,Filter,0.5,NA,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-09-10T03:59:59UTC,23A_2011-09-10T03:59:59UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-09-10T03:59:59UTC,NA,NA,21,15,NA,NA,0,NA,NA,NA,NA,NA,not_recorded,"NA|water was oily",30,7.8,8,7.9,NA,NA,NA,NA,2.45,Filter,0.5,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,NA
MDIBL-habs_23A_2011-09-13T17:40:00UTC,23A_2011-09-13T17:40:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-09-13T17:40:00UTC,NA,NA,18,14.5,NA,NA,135,NA,NA,NA,NA,NA,Shultz K,"NA|NA",33,8,8.2,8.1,NA,NA,NA,NA,2.65,Filter,0.5,NA,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,NA
MDIBL-habs_22G_2011-09-16T17:43:00UTC,22G_2011-09-16T17:43:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-09-16T17:43:00UTC,2011-09-16,NA,15.3,13,Partly Cloudy,NA,315,NA,Whitecaps,NA,NA,NA,Miller M,"NA|NA",NA,8.6,8.8,8.7,NA,NA,NA,NA,4.45,Filter,0.5,NA,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,NA
MDIBL-habs_22D_2011-09-16T18:17:00UTC,22D_2011-09-16T18:17:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-09-16T18:17:00UTC,2011-09-16,NA,16,15,NA,NA,315,NA,NA,NA,NA,NA,Miller M,"NA|NA",34,7.8,8,7.9,NA,NA,NA,NA,2.55,Filter,0.5,NA,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,NA
MDIBL-habs_23A_2011-09-23T13:00:00UTC,23A_2011-09-23T13:00:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-09-23T13:00:00UTC,NA,NA,18,14,NA,NA,315,NA,NA,NA,NA,NA,not_recorded,"NA|NA",35,7,7,7,NA,NA,NA,NA,3.55,Filter,0.5,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,NA
MDIBL-habs_22G_2011-09-24T18:15:00UTC,22G_2011-09-24T18:15:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2011-09-24T18:15:00UTC,NA,NA,20.2,16.7,NA,NA,35,NA,NA,NA,NA,NA,Miller M,"NA|low tide on Saturday",33,8.2,8.2,8.2,NA,NA,NA,NA,2.2,Filter,0.5,NA,19,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,NA
MDIBL-habs_22D_2011-09-26T17:33:00UTC,22D_2011-09-26T17:33:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2011-09-26T17:33:00UTC,2011-09-26,NA,21.6,15.4,NA,NA,90,NA,NA,NA,NA,NA,Miller M|Van Gorder J,Pseudonitzchia too numerous to count.|Transparency > 3.35 to bottom.,33,8,7.6,7.8,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_23A_2011-09-27T15:25:00UTC,23A_2011-09-27T15:25:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2011-09-27T15:25:00UTC,NA,NA,20,14,NA,NA,90,NA,NA,NA,NA,NA,Shultz K,"NA|NA",33,7.2,7.2,7.2,NA,NA,NA,NA,2.75,Filter,0.5,NA,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,NA
