id,row_id,username,license,license_url,lat,lng,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,Count,Comments_Brand_Names,Abundance,Water_Temperature_(_C)_(C),Air_temperature_(_C)_(°C),Transparency_(m),Salinity_(ppt),Dissolved_Oxygen,Current_(relative),Nutrient_Vial_Number,Nutrient_bath_temperature_(C),__of_LARGE_Pseudo_nitzschia,__of_SMALL_Pseudo_nitzschia,__of_Dinophysis_acuminata,__of_Alexandrium,__of_Prorocentrum_lima,__of_Margalefidinium_p_,__of_Karenia,PS_TNTC_reached_at_cell__,Comments,Phytoplankton_(Dominant_Species_1),Phytoplankton_(Dominant_Species_2),Phytoplankton_(Dominant_Species_3),Date_e_mailed_to_DMR,Lab_Comments,Collected_By,Inches_of_Rain_(in),Tide_in___out,Time_of_Low_Tide,Time_of_High_Tide,Weather,Water_Surface,Wind_Direction,Phytoplanton_Sample_Method,Field_Notes,Image 1,Image 2,Image 3,Image 4,Image 5,__of_Dinophysis_norvegica,__of_Dinophysis_spp__(unknown),Descending_Transparency_(m),Ascending_Transparency_(m),Water_Depth_(m),Frequency_(Dominant_Species_1),Frequency_(Dominant_Species_2),Zooplankton_Frequency,Microplastics_Sampling_Type,Amount_of_Water_Filtered_(L),Blue__Round,Blue__Filament,Blue__Angular,Blue__Other_Shape,Red__Round,Red__Filament,Red__Angular,Red__Other_Shape,Transparent_White__Round,Transparent_White__Filament,Transparent_White__Angular,Transparent_White__Other_Shape,Black__Round,Black__Filament,Black__Angular,Black__Other_Shape,Green__Round,Green__Filament,Green__Angular,Green__Other_Shape,Other_Colors__Round,Other_Colors__Filament,Other_Colors__Angular,Other_Colors__Other_Shape,Microplastics_Notes,Wind_Speed,__Grid_Cells_Counted,pH,__of_Copepods,Wind_Speed_(mph)
39598,69533,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-07-03 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"Dominated by diatoms, especially chains of Dactylosolen spp, tintinnid ciliates were common",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39598,69534,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-07-03 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"Dominated by diatoms, especially chains of Dactylosolen spp, tintinnid ciliates were common",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39598,69535,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-07-03 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"Dominated by diatoms, especially chains of Dactylosolen spp, tintinnid ciliates were common",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39598,69536,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-07-03 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"Dominated by diatoms, especially chains of Dactylosolen spp, tintinnid ciliates were common",0,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39598,69537,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-07-03 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"Dominated by diatoms, especially chains of Dactylosolen spp, tintinnid ciliates were common",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39599,69538,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.402035,-68.574654,Blue Hill - Mill Pond,,2016-07-03 15:00:00+0000,United States,Hancock County,Maine,Blue Hill,`04614,"In a count of 100 grids, Dionophysis was the dominant harmful algal boom HAB species, some Ceratium, Protoperidinium, Phalocroma were also present.",0,none observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39599,69539,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.402035,-68.574654,Blue Hill - Mill Pond,,2016-07-03 15:00:00+0000,United States,Hancock County,Maine,Blue Hill,`04614,"In a count of 100 grids, Dionophysis was the dominant harmful algal boom HAB species, some Ceratium, Protoperidinium, Phalocroma were also present.",227,abundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39599,69540,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.402035,-68.574654,Blue Hill - Mill Pond,,2016-07-03 15:00:00+0000,United States,Hancock County,Maine,Blue Hill,`04614,"In a count of 100 grids, Dionophysis was the dominant harmful algal boom HAB species, some Ceratium, Protoperidinium, Phalocroma were also present.",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39599,69541,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.402035,-68.574654,Blue Hill - Mill Pond,,2016-07-03 15:00:00+0000,United States,Hancock County,Maine,Blue Hill,`04614,"In a count of 100 grids, Dionophysis was the dominant harmful algal boom HAB species, some Ceratium, Protoperidinium, Phalocroma were also present.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39599,69542,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.402035,-68.574654,Blue Hill - Mill Pond,,2016-07-03 15:00:00+0000,United States,Hancock County,Maine,Blue Hill,`04614,"In a count of 100 grids, Dionophysis was the dominant harmful algal boom HAB species, some Ceratium, Protoperidinium, Phalocroma were also present.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39599,69543,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.402035,-68.574654,Blue Hill - Mill Pond,,2016-07-03 15:00:00+0000,United States,Hancock County,Maine,Blue Hill,`04614,"In a count of 100 grids, Dionophysis was the dominant harmful algal boom HAB species, some Ceratium, Protoperidinium, Phalocroma were also present.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39599,69544,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.402035,-68.574654,Blue Hill - Mill Pond,,2016-07-03 15:00:00+0000,United States,Hancock County,Maine,Blue Hill,`04614,"In a count of 100 grids, Dionophysis was the dominant harmful algal boom HAB species, some Ceratium, Protoperidinium, Phalocroma were also present.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39600,69545,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-07-03 15:35:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Lots of pine pollen, some assorted diatoms including some freshwater ones, sample was not counted",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39600,69546,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-07-03 15:35:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Lots of pine pollen, some assorted diatoms including some freshwater ones, sample was not counted",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39600,69547,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-07-03 15:35:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Lots of pine pollen, some assorted diatoms including some freshwater ones, sample was not counted",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39600,69548,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-07-03 15:35:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Lots of pine pollen, some assorted diatoms including some freshwater ones, sample was not counted",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39600,69549,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-07-03 15:35:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Lots of pine pollen, some assorted diatoms including some freshwater ones, sample was not counted",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39600,69550,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-07-03 15:35:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Lots of pine pollen, some assorted diatoms including some freshwater ones, sample was not counted",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39600,69551,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-07-03 15:35:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Lots of pine pollen, some assorted diatoms including some freshwater ones, sample was not counted",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39601,69552,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-11 21:40:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Not counted, strongly influenced by freshwater from Winslow Stream, lots of Dinobryon present",,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39601,69553,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-11 21:40:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Not counted, strongly influenced by freshwater from Winslow Stream, lots of Dinobryon present",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39601,69554,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-11 21:40:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Not counted, strongly influenced by freshwater from Winslow Stream, lots of Dinobryon present",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39601,69555,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-11 21:40:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Not counted, strongly influenced by freshwater from Winslow Stream, lots of Dinobryon present",0,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39601,69556,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-11 21:40:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Not counted, strongly influenced by freshwater from Winslow Stream, lots of Dinobryon present",0,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39601,69557,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-11 21:40:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Not counted, strongly influenced by freshwater from Winslow Stream, lots of Dinobryon present",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39601,69558,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-11 21:40:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"Not counted, strongly influenced by freshwater from Winslow Stream, lots of Dinobryon present",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39602,69559,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-06-11 21:15:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"In a count of 200 grids, diatoms dominated, only one hazardous algal blooms HAB species was present, diatoms included Coscinodiscus, Biddulphia aurita, Thalassiosira, Chaetoceros spp, Paralia sulcata, rotifers and cottonwood fluff was abundant.",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39602,69560,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-06-11 21:15:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"In a count of 200 grids, diatoms dominated, only one hazardous algal blooms HAB species was present, diatoms included Coscinodiscus, Biddulphia aurita, Thalassiosira, Chaetoceros spp, Paralia sulcata, rotifers and cottonwood fluff was abundant.",1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39602,69561,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-06-11 21:15:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"In a count of 200 grids, diatoms dominated, only one hazardous algal blooms HAB species was present, diatoms included Coscinodiscus, Biddulphia aurita, Thalassiosira, Chaetoceros spp, Paralia sulcata, rotifers and cottonwood fluff was abundant.",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39602,69562,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-06-11 21:15:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"In a count of 200 grids, diatoms dominated, only one hazardous algal blooms HAB species was present, diatoms included Coscinodiscus, Biddulphia aurita, Thalassiosira, Chaetoceros spp, Paralia sulcata, rotifers and cottonwood fluff was abundant.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39602,69563,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-06-11 21:15:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"In a count of 200 grids, diatoms dominated, only one hazardous algal blooms HAB species was present, diatoms included Coscinodiscus, Biddulphia aurita, Thalassiosira, Chaetoceros spp, Paralia sulcata, rotifers and cottonwood fluff was abundant.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39602,69564,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-06-11 21:15:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"In a count of 200 grids, diatoms dominated, only one hazardous algal blooms HAB species was present, diatoms included Coscinodiscus, Biddulphia aurita, Thalassiosira, Chaetoceros spp, Paralia sulcata, rotifers and cottonwood fluff was abundant.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39602,69565,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-06-11 21:15:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"In a count of 200 grids, diatoms dominated, only one hazardous algal blooms HAB species was present, diatoms included Coscinodiscus, Biddulphia aurita, Thalassiosira, Chaetoceros spp, Paralia sulcata, rotifers and cottonwood fluff was abundant.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39602,69615,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-06-11 21:15:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"In a count of 200 grids, diatoms dominated, only one hazardous algal blooms HAB species was present, diatoms included Coscinodiscus, Biddulphia aurita, Thalassiosira, Chaetoceros spp, Paralia sulcata, rotifers and cottonwood fluff was abundant.",,present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39602,69616,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.398888,-68.703835,Penobscot - Bagaduce Lunch,,2016-06-11 21:15:00+0000,United States,Hancock County,Maine,Penobscot,`04617,"In a count of 200 grids, diatoms dominated, only one hazardous algal blooms HAB species was present, diatoms included Coscinodiscus, Biddulphia aurita, Thalassiosira, Chaetoceros spp, Paralia sulcata, rotifers and cottonwood fluff was abundant.",,present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39603,69566,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.493492,-68.500641,Surry - Town Landing,,2016-06-11 20:00:00+0000,United States,Hancock County,Maine,Surry,`04684,"Not counted, dominated by diatoms esp Pleurosigmas, Tabularia, and Coscinodiscus, tintinnid ciliates.",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39603,69567,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.493492,-68.500641,Surry - Town Landing,,2016-06-11 20:00:00+0000,United States,Hancock County,Maine,Surry,`04684,"Not counted, dominated by diatoms esp Pleurosigmas, Tabularia, and Coscinodiscus, tintinnid ciliates.",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39603,69568,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.493492,-68.500641,Surry - Town Landing,,2016-06-11 20:00:00+0000,United States,Hancock County,Maine,Surry,`04684,"Not counted, dominated by diatoms esp Pleurosigmas, Tabularia, and Coscinodiscus, tintinnid ciliates.",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39603,69569,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.493492,-68.500641,Surry - Town Landing,,2016-06-11 20:00:00+0000,United States,Hancock County,Maine,Surry,`04684,"Not counted, dominated by diatoms esp Pleurosigmas, Tabularia, and Coscinodiscus, tintinnid ciliates.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39603,69570,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.493492,-68.500641,Surry - Town Landing,,2016-06-11 20:00:00+0000,United States,Hancock County,Maine,Surry,`04684,"Not counted, dominated by diatoms esp Pleurosigmas, Tabularia, and Coscinodiscus, tintinnid ciliates.",0,Abundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39603,69571,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.493492,-68.500641,Surry - Town Landing,,2016-06-11 20:00:00+0000,United States,Hancock County,Maine,Surry,`04684,"Not counted, dominated by diatoms esp Pleurosigmas, Tabularia, and Coscinodiscus, tintinnid ciliates.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39603,69572,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.493492,-68.500641,Surry - Town Landing,,2016-06-11 20:00:00+0000,United States,Hancock County,Maine,Surry,`04684,"Not counted, dominated by diatoms esp Pleurosigmas, Tabularia, and Coscinodiscus, tintinnid ciliates.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39604,69573,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-05 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"In a count of 200 grids, hazardous algal bloom HAB species were rare, sample was dominated by diatoms esp Chaetoceros, Skeletonema, and Thalassiosira. Horse shoe crabs were observed spawning on the shore.",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39604,69574,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-05 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"In a count of 200 grids, hazardous algal bloom HAB species were rare, sample was dominated by diatoms esp Chaetoceros, Skeletonema, and Thalassiosira. Horse shoe crabs were observed spawning on the shore.",3,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39604,69575,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-05 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"In a count of 200 grids, hazardous algal bloom HAB species were rare, sample was dominated by diatoms esp Chaetoceros, Skeletonema, and Thalassiosira. Horse shoe crabs were observed spawning on the shore.",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39604,69576,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-05 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"In a count of 200 grids, hazardous algal bloom HAB species were rare, sample was dominated by diatoms esp Chaetoceros, Skeletonema, and Thalassiosira. Horse shoe crabs were observed spawning on the shore.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39604,69577,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-05 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"In a count of 200 grids, hazardous algal bloom HAB species were rare, sample was dominated by diatoms esp Chaetoceros, Skeletonema, and Thalassiosira. Horse shoe crabs were observed spawning on the shore.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39604,69578,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-05 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"In a count of 200 grids, hazardous algal bloom HAB species were rare, sample was dominated by diatoms esp Chaetoceros, Skeletonema, and Thalassiosira. Horse shoe crabs were observed spawning on the shore.",0,Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39604,69579,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.453308,-68.706055,Penobscot Town Landing,,2016-06-05 16:00:00+0000,United States,Hancock County,Maine,Penobscot,`04476,"In a count of 200 grids, hazardous algal bloom HAB species were rare, sample was dominated by diatoms esp Chaetoceros, Skeletonema, and Thalassiosira. Horse shoe crabs were observed spawning on the shore.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39605,69580,MarkWhiting,Creative Commons Attribution 4.0 International License,https://creativecommons.org/licenses/by/4.0/,44.493492,-68.500641,Surry - Town Landing,,2016-06-04 16:00:00+0000,United States,Hancock County,Maine,Surry,`04684,"Only 20 grids counted, only a few hazardous algal bloom species HAB were noted, sample was dominated by diatoms.",0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
