id,basisOfRecord,organismName,organismQuantity,organismQuantityType,occurrenceID,occurrenceStatus,scientificName,scientificNameID,taxonID,kingdom
MDIBL-habs_22D_2005-02-17T14:20:00UTC,HumanObservation,thalassiosira,0.23076923076923078,Relative Abundance,2005-02-17T14:20:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-02-17T14:20:00UTC,HumanObservation,other_phytoplankton,0.23076923076923078,Relative Abundance,2005-02-17T14:20:00UTC_other_phytoplankton,present,Chromista,(urn:lsid:marinespecies.org:taxname:7),NCBI:txid2698737,Chromista
MDIBL-habs_22D_2005-03-11T17:45:00UTC,HumanObservation,chaetoceros_spp,0.6363636363636364,Relative Abundance,2005-03-11T17:45:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-03-11T17:45:00UTC,HumanObservation,chaetoceros_socialis,0.045454545454545456,Relative Abundance,2005-03-11T17:45:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_22D_2005-03-11T17:45:00UTC,HumanObservation,coscinodiscus,0.045454545454545456,Relative Abundance,2005-03-11T17:45:00UTC_coscinodiscus,present,Coscinodiscus,(urn:lsid:marinespecies.org:taxname:148917),NCBI:txid33641,Chromista
MDIBL-habs_22D_2005-03-11T17:45:00UTC,HumanObservation,guinardia,0.045454545454545456,Relative Abundance,2005-03-11T17:45:00UTC_guinardia,present,Guinardia,(urn:lsid:marinespecies.org:taxname:149111),NCBI:txid216800,Chromista
MDIBL-habs_22D_2005-03-11T17:45:00UTC,HumanObservation,melosira,0.045454545454545456,Relative Abundance,2005-03-11T17:45:00UTC_melosira,present,Melosira, (urn:lsid:marinespecies.org:taxname:149042),NCBI:txid35124,Chromista
MDIBL-habs_22D_2005-03-11T17:45:00UTC,HumanObservation,thalassiosira,0.18181818181818182,Relative Abundance,2005-03-11T17:45:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-03-16T17:45:00UTC,HumanObservation,chaetoceros_spp,0.2631578947368421,Relative Abundance,2005-03-16T17:45:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-03-16T17:45:00UTC,HumanObservation,chaetoceros_socialis,0.10526315789473684,Relative Abundance,2005-03-16T17:45:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_22D_2005-03-16T17:45:00UTC,HumanObservation,coscinodiscus,0.05263157894736842,Relative Abundance,2005-03-16T17:45:00UTC_coscinodiscus,present,Coscinodiscus,(urn:lsid:marinespecies.org:taxname:148917),NCBI:txid33641,Chromista
MDIBL-habs_22D_2005-03-16T17:45:00UTC,HumanObservation,melosira,0.05263157894736842,Relative Abundance,2005-03-16T17:45:00UTC_melosira,present,Melosira, (urn:lsid:marinespecies.org:taxname:149042),NCBI:txid35124,Chromista
MDIBL-habs_22D_2005-03-16T17:45:00UTC,HumanObservation,navicula,0.05263157894736842,Relative Abundance,2005-03-16T17:45:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-03-16T17:45:00UTC,HumanObservation,thalassionema,0.05263157894736842,Relative Abundance,2005-03-16T17:45:00UTC_thalassionema,present,Thalassionema,(urn:lsid:marinespecies.org:taxname:149092),NCBI:txid33648,Chromista
MDIBL-habs_22D_2005-03-16T17:45:00UTC,HumanObservation,thalassiosira,0.42105263157894735,Relative Abundance,2005-03-16T17:45:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_21A_2005-03-17T13:00:00UTC,HumanObservation,chaetoceros_spp,0.2727272727272727,Relative Abundance,2005-03-17T13:00:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_21A_2005-03-17T13:00:00UTC,HumanObservation,coscinodiscus,0.09090909090909091,Relative Abundance,2005-03-17T13:00:00UTC_coscinodiscus,present,Coscinodiscus,(urn:lsid:marinespecies.org:taxname:148917),NCBI:txid33641,Chromista
MDIBL-habs_21A_2005-03-17T13:00:00UTC,HumanObservation,melosira,0.09090909090909091,Relative Abundance,2005-03-17T13:00:00UTC_melosira,present,Melosira, (urn:lsid:marinespecies.org:taxname:149042),NCBI:txid35124,Chromista
MDIBL-habs_21A_2005-03-17T13:00:00UTC,HumanObservation,pleurosigma,0.09090909090909091,Relative Abundance,2005-03-17T13:00:00UTC_pleurosigma,present,Pleurosigma,(urn:lsid:marinespecies.org:taxname:149181),NCBI:txid197752,Chromista
MDIBL-habs_21A_2005-03-17T13:00:00UTC,HumanObservation,thalassiosira,0.45454545454545453,Relative Abundance,2005-03-17T13:00:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-03-23T17:45:00UTC,HumanObservation,chaetoceros_spp,0.5555555555555556,Relative Abundance,2005-03-23T17:45:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-03-23T17:45:00UTC,HumanObservation,chaetoceros_socialis,0.16666666666666666,Relative Abundance,2005-03-23T17:45:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_22D_2005-03-23T17:45:00UTC,HumanObservation,melosira,0.05555555555555555,Relative Abundance,2005-03-23T17:45:00UTC_melosira,present,Melosira, (urn:lsid:marinespecies.org:taxname:149042),NCBI:txid35124,Chromista
MDIBL-habs_22D_2005-03-23T17:45:00UTC,HumanObservation,navicula,0.05555555555555555,Relative Abundance,2005-03-23T17:45:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-03-23T17:45:00UTC,HumanObservation,thalassiosira,0.16666666666666666,Relative Abundance,2005-03-23T17:45:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-03-25T18:45:00UTC,HumanObservation,chaetoceros_spp,0.5,Relative Abundance,2005-03-25T18:45:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-03-25T18:45:00UTC,HumanObservation,chaetoceros_socialis,0.09090909090909091,Relative Abundance,2005-03-25T18:45:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_22D_2005-03-25T18:45:00UTC,HumanObservation,coscinodiscus,0.045454545454545456,Relative Abundance,2005-03-25T18:45:00UTC_coscinodiscus,present,Coscinodiscus,(urn:lsid:marinespecies.org:taxname:148917),NCBI:txid33641,Chromista
MDIBL-habs_22D_2005-03-25T18:45:00UTC,HumanObservation,gyrosigma,0.09090909090909091,Relative Abundance,2005-03-25T18:45:00UTC_gyrosigma,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-03-25T18:45:00UTC,HumanObservation,navicula,0.09090909090909091,Relative Abundance,2005-03-25T18:45:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-03-25T18:45:00UTC,HumanObservation,thalassionema,0.045454545454545456,Relative Abundance,2005-03-25T18:45:00UTC_thalassionema,present,Thalassionema,(urn:lsid:marinespecies.org:taxname:149092),NCBI:txid33648,Chromista
MDIBL-habs_22D_2005-03-25T18:45:00UTC,HumanObservation,thalassiosira,0.13636363636363635,Relative Abundance,2005-03-25T18:45:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-03-30T17:55:00UTC,HumanObservation,chaetoceros_spp,0.2,Relative Abundance,2005-03-30T17:55:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-03-30T17:55:00UTC,HumanObservation,chaetoceros_socialis,0.06666666666666667,Relative Abundance,2005-03-30T17:55:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_22D_2005-03-30T17:55:00UTC,HumanObservation,coscinodiscus,0.43333333333333335,Relative Abundance,2005-03-30T17:55:00UTC_coscinodiscus,present,Coscinodiscus,(urn:lsid:marinespecies.org:taxname:148917),NCBI:txid33641,Chromista
MDIBL-habs_22D_2005-03-30T17:55:00UTC,HumanObservation,dinophysis_spp,0.03333333333333333,Relative Abundance,2005-03-30T17:55:00UTC_dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_22D_2005-03-30T17:55:00UTC,HumanObservation,gonyaulax,0.03333333333333333,Relative Abundance,2005-03-30T17:55:00UTC_gonyaulax,present,Gonyaulax,(urn:lsid:marinespecies.org:taxname:109519),NCBI:txid2912,Chromista
MDIBL-habs_22D_2005-03-30T17:55:00UTC,HumanObservation,gyrosigma,0.06666666666666667,Relative Abundance,2005-03-30T17:55:00UTC_gyrosigma,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-03-30T17:55:00UTC,HumanObservation,navicula,0.03333333333333333,Relative Abundance,2005-03-30T17:55:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-03-30T17:55:00UTC,HumanObservation,nitzschia,0.06666666666666667,Relative Abundance,2005-03-30T17:55:00UTC_nitzschia,present,Nitzschia,(urn:lsid:marinespecies.org:taxname:149045),NCBI:txid2857,Chromista
MDIBL-habs_22D_2005-03-30T17:55:00UTC,HumanObservation,thalassiosira,0.06666666666666667,Relative Abundance,2005-03-30T17:55:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-03-31T14:15:00UTC,HumanObservation,chaetoceros_spp,0.1875,Relative Abundance,2005-03-31T14:15:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-03-31T14:15:00UTC,HumanObservation,chaetoceros_socialis,0.0625,Relative Abundance,2005-03-31T14:15:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_22D_2005-03-31T14:15:00UTC,HumanObservation,gyrosigma,0.1875,Relative Abundance,2005-03-31T14:15:00UTC_gyrosigma,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-03-31T14:15:00UTC,HumanObservation,melosira,0.125,Relative Abundance,2005-03-31T14:15:00UTC_melosira,present,Melosira, (urn:lsid:marinespecies.org:taxname:149042),NCBI:txid35124,Chromista
MDIBL-habs_22D_2005-03-31T14:15:00UTC,HumanObservation,navicula,0.0625,Relative Abundance,2005-03-31T14:15:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-03-31T14:15:00UTC,HumanObservation,thalassiosira,0.125,Relative Abundance,2005-03-31T14:15:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-03-31T14:15:00UTC,HumanObservation,other_phytoplankton,0.25,Relative Abundance,2005-03-31T14:15:00UTC_other_phytoplankton,present,Chromista,(urn:lsid:marinespecies.org:taxname:7),NCBI:txid2698737,Chromista
MDIBL-habs_21A_2005-04-04T12:40:00UTC,HumanObservation,alexandrium,0.021739130434782608,Relative Abundance,2005-04-04T12:40:00UTC_alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_21A_2005-04-04T12:40:00UTC,HumanObservation,chaetoceros_spp,0.15217391304347827,Relative Abundance,2005-04-04T12:40:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_21A_2005-04-04T12:40:00UTC,HumanObservation,chaetoceros_socialis,0.021739130434782608,Relative Abundance,2005-04-04T12:40:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_21A_2005-04-04T12:40:00UTC,HumanObservation,coscinodiscus,0.021739130434782608,Relative Abundance,2005-04-04T12:40:00UTC_coscinodiscus,present,Coscinodiscus,(urn:lsid:marinespecies.org:taxname:148917),NCBI:txid33641,Chromista
MDIBL-habs_21A_2005-04-04T12:40:00UTC,HumanObservation,gonyaulax,0.06521739130434782,Relative Abundance,2005-04-04T12:40:00UTC_gonyaulax,present,Gonyaulax,(urn:lsid:marinespecies.org:taxname:109519),NCBI:txid2912,Chromista
MDIBL-habs_21A_2005-04-04T12:40:00UTC,HumanObservation,gyrosigma,0.043478260869565216,Relative Abundance,2005-04-04T12:40:00UTC_gyrosigma,present,NA,NA,NA,NA
MDIBL-habs_21A_2005-04-04T12:40:00UTC,HumanObservation,navicula,0.043478260869565216,Relative Abundance,2005-04-04T12:40:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_21A_2005-04-04T12:40:00UTC,HumanObservation,thalassiosira,0.6304347826086957,Relative Abundance,2005-04-04T12:40:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-04-06T17:00:00UTC,HumanObservation,chaetoceros_spp,0.07142857142857142,Relative Abundance,2005-04-06T17:00:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-04-06T17:00:00UTC,HumanObservation,chaetoceros_socialis,0.03571428571428571,Relative Abundance,2005-04-06T17:00:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_22D_2005-04-06T17:00:00UTC,HumanObservation,coscinodiscus,0.5,Relative Abundance,2005-04-06T17:00:00UTC_coscinodiscus,present,Coscinodiscus,(urn:lsid:marinespecies.org:taxname:148917),NCBI:txid33641,Chromista
MDIBL-habs_22D_2005-04-06T17:00:00UTC,HumanObservation,gonyaulax,0.03571428571428571,Relative Abundance,2005-04-06T17:00:00UTC_gonyaulax,present,Gonyaulax,(urn:lsid:marinespecies.org:taxname:109519),NCBI:txid2912,Chromista
MDIBL-habs_22D_2005-04-06T17:00:00UTC,HumanObservation,navicula,0.07142857142857142,Relative Abundance,2005-04-06T17:00:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-04-06T17:00:00UTC,HumanObservation,thalassiosira,0.10714285714285714,Relative Abundance,2005-04-06T17:00:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-04-06T17:00:00UTC,HumanObservation,other_phytoplankton,0.17857142857142858,Relative Abundance,2005-04-06T17:00:00UTC_other_phytoplankton,present,Chromista,(urn:lsid:marinespecies.org:taxname:7),NCBI:txid2698737,Chromista
MDIBL-habs_22D_2005-04-13T17:00:00UTC,HumanObservation,chaetoceros_spp,0.18421052631578946,Relative Abundance,2005-04-13T17:00:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-04-13T17:00:00UTC,HumanObservation,chaetoceros_socialis,0.02631578947368421,Relative Abundance,2005-04-13T17:00:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_22D_2005-04-13T17:00:00UTC,HumanObservation,coscinodiscus,0.6052631578947368,Relative Abundance,2005-04-13T17:00:00UTC_coscinodiscus,present,Coscinodiscus,(urn:lsid:marinespecies.org:taxname:148917),NCBI:txid33641,Chromista
MDIBL-habs_22D_2005-04-13T17:00:00UTC,HumanObservation,gonyaulax,0.05263157894736842,Relative Abundance,2005-04-13T17:00:00UTC_gonyaulax,present,Gonyaulax,(urn:lsid:marinespecies.org:taxname:109519),NCBI:txid2912,Chromista
MDIBL-habs_22D_2005-04-13T17:00:00UTC,HumanObservation,melosira,0.02631578947368421,Relative Abundance,2005-04-13T17:00:00UTC_melosira,present,Melosira, (urn:lsid:marinespecies.org:taxname:149042),NCBI:txid35124,Chromista
MDIBL-habs_22D_2005-04-13T17:00:00UTC,HumanObservation,navicula,0.02631578947368421,Relative Abundance,2005-04-13T17:00:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-04-13T17:00:00UTC,HumanObservation,thalassionema,0.02631578947368421,Relative Abundance,2005-04-13T17:00:00UTC_thalassionema,present,Thalassionema,(urn:lsid:marinespecies.org:taxname:149092),NCBI:txid33648,Chromista
MDIBL-habs_22D_2005-04-13T17:00:00UTC,HumanObservation,thalassiosira,0.02631578947368421,Relative Abundance,2005-04-13T17:00:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-04-13T17:00:00UTC,HumanObservation,other_phytoplankton,0.02631578947368421,Relative Abundance,2005-04-13T17:00:00UTC_other_phytoplankton,present,Chromista,(urn:lsid:marinespecies.org:taxname:7),NCBI:txid2698737,Chromista
MDIBL-habs_22D_2005-04-15T13:15:00UTC,HumanObservation,chaetoceros_spp,0.2,Relative Abundance,2005-04-15T13:15:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-04-15T13:15:00UTC,HumanObservation,chaetoceros_socialis,0.16470588235294117,Relative Abundance,2005-04-15T13:15:00UTC_chaetoceros_socialis,present,Chaetoceros socialis,(urn:lsid:marinespecies.org:taxname:149123),NCBI:txid163503,Chromista
MDIBL-habs_22D_2005-04-15T13:15:00UTC,HumanObservation,melosira,0.1411764705882353,Relative Abundance,2005-04-15T13:15:00UTC_melosira,present,Melosira, (urn:lsid:marinespecies.org:taxname:149042),NCBI:txid35124,Chromista
MDIBL-habs_22D_2005-04-15T13:15:00UTC,HumanObservation,navicula,0.011764705882352941,Relative Abundance,2005-04-15T13:15:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-04-15T13:15:00UTC,HumanObservation,thalassiosira,0.2,Relative Abundance,2005-04-15T13:15:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-04-15T13:15:00UTC,HumanObservation,other_phytoplankton,0.2823529411764706,Relative Abundance,2005-04-15T13:15:00UTC_other_phytoplankton,present,Chromista,(urn:lsid:marinespecies.org:taxname:7),NCBI:txid2698737,Chromista
MDIBL-habs_22D_2005-04-27T17:35:00UTC,HumanObservation,chaetoceros_spp,0.4666666666666667,Relative Abundance,2005-04-27T17:35:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-04-27T17:35:00UTC,HumanObservation,dinophysis_spp,0.03333333333333333,Relative Abundance,2005-04-27T17:35:00UTC_dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_22D_2005-04-27T17:35:00UTC,HumanObservation,gonyaulax,0.1,Relative Abundance,2005-04-27T17:35:00UTC_gonyaulax,present,Gonyaulax,(urn:lsid:marinespecies.org:taxname:109519),NCBI:txid2912,Chromista
MDIBL-habs_22D_2005-04-27T17:35:00UTC,HumanObservation,navicula,0.03333333333333333,Relative Abundance,2005-04-27T17:35:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-04-27T17:35:00UTC,HumanObservation,nitzschia,0.03333333333333333,Relative Abundance,2005-04-27T17:35:00UTC_nitzschia,present,Nitzschia,(urn:lsid:marinespecies.org:taxname:149045),NCBI:txid2857,Chromista
MDIBL-habs_22D_2005-04-27T17:35:00UTC,HumanObservation,thalassiosira,0.26666666666666666,Relative Abundance,2005-04-27T17:35:00UTC_thalassiosira,present,Thalassiosira,(urn:lsid:marinespecies.org:taxname:148912),NCBI:txid35127,Chromista
MDIBL-habs_22D_2005-04-27T17:35:00UTC,HumanObservation,other_phytoplankton,0.06666666666666667,Relative Abundance,2005-04-27T17:35:00UTC_other_phytoplankton,present,Chromista,(urn:lsid:marinespecies.org:taxname:7),NCBI:txid2698737,Chromista
MDIBL-habs_22D_2005-05-04T16:00:00UTC,HumanObservation,alexandrium,0.38461538461538464,Relative Abundance,2005-05-04T16:00:00UTC_alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_22D_2005-05-04T16:00:00UTC,HumanObservation,chaetoceros_spp,0.46153846153846156,Relative Abundance,2005-05-04T16:00:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-05-04T16:00:00UTC,HumanObservation,protoperidinium,0.07692307692307693,Relative Abundance,2005-05-04T16:00:00UTC_protoperidinium,present,Protoperidinium,(urn:lsid:marinespecies.org:taxname:109553),NCBI:txid261839,Chromista
MDIBL-habs_22D_2005-05-04T16:00:00UTC,HumanObservation,thalassionema,0.07692307692307693,Relative Abundance,2005-05-04T16:00:00UTC_thalassionema,present,Thalassionema,(urn:lsid:marinespecies.org:taxname:149092),NCBI:txid33648,Chromista
MDIBL-habs_22D_2005-05-13T16:50:00UTC,HumanObservation,chaetoceros_spp,0.5862068965517241,Relative Abundance,2005-05-13T16:50:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-05-13T16:50:00UTC,HumanObservation,dinophysis_spp,0.034482758620689655,Relative Abundance,2005-05-13T16:50:00UTC_dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_22D_2005-05-13T16:50:00UTC,HumanObservation,gonyaulax,0.034482758620689655,Relative Abundance,2005-05-13T16:50:00UTC_gonyaulax,present,Gonyaulax,(urn:lsid:marinespecies.org:taxname:109519),NCBI:txid2912,Chromista
MDIBL-habs_22D_2005-05-13T16:50:00UTC,HumanObservation,navicula,0.27586206896551724,Relative Abundance,2005-05-13T16:50:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-05-13T16:50:00UTC,HumanObservation,thalassionema,0.034482758620689655,Relative Abundance,2005-05-13T16:50:00UTC_thalassionema,present,Thalassionema,(urn:lsid:marinespecies.org:taxname:149092),NCBI:txid33648,Chromista
MDIBL-habs_22D_2005-05-13T16:50:00UTC,HumanObservation,other_phytoplankton,0.034482758620689655,Relative Abundance,2005-05-13T16:50:00UTC_other_phytoplankton,present,Chromista,(urn:lsid:marinespecies.org:taxname:7),NCBI:txid2698737,Chromista
MDIBL-habs_22D_2005-06-01T17:15:00UTC,HumanObservation,alexandrium,0.08,Relative Abundance,2005-06-01T17:15:00UTC_alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_22D_2005-06-01T17:15:00UTC,HumanObservation,chaetoceros_spp,0.28,Relative Abundance,2005-06-01T17:15:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-06-01T17:15:00UTC,HumanObservation,dinophysis_spp,0.2,Relative Abundance,2005-06-01T17:15:00UTC_dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_22D_2005-06-01T17:15:00UTC,HumanObservation,melosira,0.08,Relative Abundance,2005-06-01T17:15:00UTC_melosira,present,Melosira, (urn:lsid:marinespecies.org:taxname:149042),NCBI:txid35124,Chromista
MDIBL-habs_22D_2005-06-01T17:15:00UTC,HumanObservation,navicula,0.12,Relative Abundance,2005-06-01T17:15:00UTC_navicula,present,Navicula,(urn:lsid:marinespecies.org:taxname:149142),NCBI:txid50949,Chromista
MDIBL-habs_22D_2005-06-01T17:15:00UTC,HumanObservation,nitzschia,0.12,Relative Abundance,2005-06-01T17:15:00UTC_nitzschia,present,Nitzschia,(urn:lsid:marinespecies.org:taxname:149045),NCBI:txid2857,Chromista
MDIBL-habs_22D_2005-06-01T17:15:00UTC,HumanObservation,pseudo_nitzchia_spp,0.04,Relative Abundance,2005-06-01T17:15:00UTC_pseudo_nitzchia_spp,present,Pseudo-nitzchia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_22D_2005-06-01T17:15:00UTC,HumanObservation,other_phytoplankton,0.08,Relative Abundance,2005-06-01T17:15:00UTC_other_phytoplankton,present,Chromista,(urn:lsid:marinespecies.org:taxname:7),NCBI:txid2698737,Chromista
MDIBL-habs_22D_2005-06-03T17:45:00UTC,HumanObservation,alexandrium,0.16666666666666666,Relative Abundance,2005-06-03T17:45:00UTC_alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_22D_2005-06-03T17:45:00UTC,HumanObservation,chaetoceros_spp,0.3333333333333333,Relative Abundance,2005-06-03T17:45:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-06-03T17:45:00UTC,HumanObservation,gyrosigma,0.05555555555555555,Relative Abundance,2005-06-03T17:45:00UTC_gyrosigma,present,NA,NA,NA,NA
MDIBL-habs_22D_2005-06-03T17:45:00UTC,HumanObservation,melosira,0.1111111111111111,Relative Abundance,2005-06-03T17:45:00UTC_melosira,present,Melosira, (urn:lsid:marinespecies.org:taxname:149042),NCBI:txid35124,Chromista
MDIBL-habs_22D_2005-06-03T17:45:00UTC,HumanObservation,nitzschia,0.05555555555555555,Relative Abundance,2005-06-03T17:45:00UTC_nitzschia,present,Nitzschia,(urn:lsid:marinespecies.org:taxname:149045),NCBI:txid2857,Chromista
MDIBL-habs_22D_2005-06-03T17:45:00UTC,HumanObservation,pseudo_nitzchia_spp,0.1111111111111111,Relative Abundance,2005-06-03T17:45:00UTC_pseudo_nitzchia_spp,present,Pseudo-nitzchia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_22D_2005-06-03T17:45:00UTC,HumanObservation,thalassionema,0.05555555555555555,Relative Abundance,2005-06-03T17:45:00UTC_thalassionema,present,Thalassionema,(urn:lsid:marinespecies.org:taxname:149092),NCBI:txid33648,Chromista
MDIBL-habs_22D_2005-06-03T17:45:00UTC,HumanObservation,other_phytoplankton,0.1111111111111111,Relative Abundance,2005-06-03T17:45:00UTC_other_phytoplankton,present,Chromista,(urn:lsid:marinespecies.org:taxname:7),NCBI:txid2698737,Chromista
MDIBL-habs_22D_2005-06-07T13:10:00UTC,HumanObservation,alexandrium,0.25,Relative Abundance,2005-06-07T13:10:00UTC_alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_22D_2005-06-07T13:10:00UTC,HumanObservation,chaetoceros_spp,0.3333333333333333,Relative Abundance,2005-06-07T13:10:00UTC_chaetoceros_spp,present,NA,NA,NA,NA
